"X","name","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","NEG","maxint","X200STD_amide23_24DDA100.700_neg01","X200STD_amide23_24DDA100.700_neg02","X200STD_amide23_24DDA100.700_neg03","X200STD_amide23_24DDA100.700_neg04","num.ms1.spec","num.spec","isolation.warning","rt.extended","nhits.reverse_zhulib","hits.reverse_zhulib","nhits.forward_zhulib","hits.forward_zhulib"
130,"M116T520",116.071067657089,116.070932214097,116.071335691325,520.428,519.677,521.901,4,4,28429,360549.433636364,377379.146461539,376339.830999999,387848.469142858,4,6,FALSE,FALSE,"0","","0",""
131,"M116T1335",116.079307310002,116.078989725023,116.079657430698,1334.62,1321.31,1346.71,21,4,692,2544.36000000002,3543.0265714286,1831.90100000006,1908.95272727274,0,0,FALSE,FALSE,"0","","0",""
132,"M116T1370",116.079222103275,116.078778857224,116.079616436445,1369.84,1362.82,1379.15,14,4,849,1573.92631578949,2375.12785714283,1324.44000000002,1843.17368421056,0,0,FALSE,FALSE,"0","","0",""
133,"M116T1355",116.079341646466,116.078883031211,116.079739123243,1354.735,1349.29,1359.33,10,4,698,2617.19076923072,1876.20333333332,1310.28153846147,1713.85444444444,0,0,FALSE,FALSE,"0","","0",""
134,"M116T1307",116.079354982401,116.078998786177,116.079795848898,1306.83,1298.02,1313.31,8,2,718,925.272727272727,1136.09583333326,1246.32000000002,1114.34333333325,0,0,FALSE,FALSE,"0","","0",""
135,"M116T1275",116.07927790375,116.078565946827,116.079594620271,1275.355,1245.7,1295.3,18,2,722,1552.09599999995,1948.65913043482,2274.23928571428,1991.75130434788,0,0,FALSE,FALSE,"0","","0",""
136,"M117T691",116.655660426494,116.654039223202,116.656478256627,690.9245,688.677,695.668,4,4,430,1947.07499999999,905.004705882354,2153.30166666665,2565.09760000001,0,0,FALSE,FALSE,"0","","0",""
137,"M117T48",116.90640585649,116.906397128777,116.90658626597,48.166,45.02,49.505,4,4,5695,11660.604,10863.2714285714,10202.0014444444,11728.7277567568,1,8,TRUE,FALSE,"0","","0",""
138,"M117T1247",116.928010231102,116.927692234983,116.928788319057,1247.33,1225.19,1277.93,29,4,44004,102023.912000001,115445.519999997,203654.249210526,63192.4676923057,0,0,FALSE,FALSE,"0","","0",""
139,"M117T1206",116.928336763717,116.927920716092,116.928943671638,1206.045,1193.14,1220.25,18,4,50248,251931.315483875,121034.988000001,214394.918571434,153544.228800004,0,0,FALSE,FALSE,"0","","0",""
140,"M117T1291",116.927818899242,116.927791922375,116.927845876109,1291.39,1288.73,1294.05,2,2,16033,45679.6339999984,45811.9284210534,50878.1816666684,41402.7520000017,0,0,FALSE,FALSE,"0","","0",""
141,"M117T80",116.961859987635,116.961724695327,116.961995279944,80.3005,79.733,80.868,2,2,439,1133.0376,5811.35651162791,5983.63302272727,2391.30341052632,0,0,FALSE,FALSE,"0","","0",""
142,"M117T722",117.007014855051,117.006756029935,117.007750570525,722.2155,720.985,723.426,4,4,566,3407.55036842104,5467.85939999999,5952.82864000002,6354.83982608694,0,0,FALSE,FALSE,"0","","0",""
143,"M117T690",117.019155765468,117.019042889169,117.019337535877,690.3895,690.188,690.817,4,4,120268,739964.268444443,744325.202482761,740406.696249998,814744.693777775,4,17,TRUE,FALSE,"1","score{0.9673}adduct{(M-H)-}name{Succinate}labid{S0006}","1","score{0.9673}adduct{(M-H)-}name{Succinate}labid{S0006}"
144,"M117T153",117.033904467465,117.033864792056,117.034011842128,152.535,146.041,155.529,4,4,5634,45363.6603448276,250622.72287619,252340.105361702,253309.256107595,4,9,TRUE,TRUE,"0","","0",""
145,"M117T520",117.074006785477,117.073775087352,117.074277162021,519.9525,519.558,521.901,4,4,1626,19922.5330909091,20430.40375,21069.7424,20842.20124,0,0,FALSE,FALSE,"0","","0",""
146,"M118T1238",117.928111608806,117.927992830194,117.928324145176,1237.78,1210.9,1256.93,17,3,5053,13978.8704999998,18798.4642857136,14348.5995238096,13360.2400000001,0,0,FALSE,FALSE,"0","","0",""
147,"M118T1201",117.928052261472,117.927994904811,117.928113015377,1201.26,1186.31,1206,5,2,4422,13321.0881818179,13056.1745454543,13220.8175000002,11999.3145454543,0,0,FALSE,FALSE,"0","","0",""
148,"M118T691",118.022167536267,118.022088158842,118.022376890979,690.614,690.368,691.248,4,4,4557,29729.5298181817,30272.84625,29037.3394999999,31860.6344615384,0,0,FALSE,FALSE,"0","","0",""
149,"M118T716",118.050117259258,118.050042750953,118.050788261127,716.3855,716.016,716.54,4,4,1937,3483.425,4473.16472727274,5189.24700000001,5146.57597674418,2,2,FALSE,FALSE,"0","","0",""
150,"M118T643",118.050273434232,118.049909103158,118.050891551581,643.242,642.558,643.756,4,4,488,5523.87282051282,5767.31811764705,5072.19815384617,6577.7842972973,2,2,FALSE,TRUE,"0","","0",""
151,"M118T520",118.075279381403,118.074587163038,118.075458625657,520.228,519.558,520.842,3,3,177,1711.37987096774,1855.855,837.828949999998,2326.13286956522,0,0,FALSE,FALSE,"0","","0",""
152,"M119T188",118.66604331371,118.665604709539,118.666076462661,187.881,186.578,188.257,3,3,886,7317.4175862069,5904.10840909091,8044.0304,7553.55588888889,1,143,TRUE,FALSE,"0","","0",""
153,"M119T49",118.902538430608,118.902002923814,118.903688570546,49.216,45.02,49.256,3,3,5643,10590.6844444444,11300.1972222222,9180.7586091954,20901.5281481482,0,0,FALSE,FALSE,"0","","0",""
154,"M119T1244",118.917540668415,118.917334934852,118.917795556825,1243.59,1215.64,1270.17,27,4,2404,13103.0434042553,11624.1056756756,7018.19210526337,6203.83588235289,0,0,FALSE,FALSE,"0","","0",""
155,"M119T1282",118.917486430835,118.917271253635,118.917721049194,1282.24,1271.25,1292.17,11,4,2603,9803.24437500027,5502.84400000013,8518.31999999987,16526.8446666664,0,0,FALSE,FALSE,"0","","0",""
156,"M119T1305",118.917492455831,118.917361254448,118.91775276611,1304.74,1295.9,1316.87,11,4,2237,10575.157894737,9351.8486666664,7699.39826086967,8826.60444444425,0,0,FALSE,FALSE,"0","","0",""
157,"M119T1325",118.917467312591,118.91719438129,118.917590648113,1325.305,1317.2,1332.8,8,4,2196,15830.4149999998,6745.77916666655,10620.36,6420.07952380946,0,0,FALSE,FALSE,"0","","0",""
158,"M119T1345",118.917567958122,118.917306059765,118.917861131501,1345.095,1337.03,1350.45,8,3,2095,3990.28058823548,7334.37379310346,7826.9399999999,10110.6923076923,0,0,FALSE,FALSE,"0","","0",""
159,"M119T1364",118.917498811944,118.917292759567,118.917753829548,1364.5,1356.1,1376.27,10,4,1700,5911.59724137928,4661.81999999997,7411.73275862069,4363.14777777777,0,0,FALSE,FALSE,"0","","0",""
160,"M119T1206",118.917547300514,118.917359876302,118.917714421938,1205.82,1191.4,1214.09,7,3,2054,2179.89000000007,7970.53709677426,9774.25129032241,6923.37839999981,0,0,FALSE,FALSE,"0","","0",""
161,"M119T1180",118.917552279767,118.917230583277,118.917723088757,1180.38,1167.12,1184.38,4,2,1402,6188.06024390253,7184.99047619044,10040.7030232557,2993.30533333329,0,0,FALSE,FALSE,"0","","0",""
162,"M119T187",119.036900212797,119.036829955675,119.03698376004,187.099,186.107,188.962,4,4,125030,1994926.63444828,1765407.79466667,1767125.63127273,1739664.7185,4,343,TRUE,FALSE,"1","score{0.9523}adduct{(M-H)-}name{Purine}labid{S0108}","0",""
163,"M119T441",119.034319138075,119.034025371998,119.034542325888,440.965,440.782,441.393,4,4,12698,147981.78992,149871.514461538,181025.323368421,156208.259923077,4,26,FALSE,FALSE,"0","","0",""
164,"M119T477",119.034017999191,119.033953514142,119.034081259222,476.621,475.914,476.96,3,3,4257,66849.6933414634,87295.3333170731,97046.6058378377,99318.0597,3,26,FALSE,TRUE,"0","","0",""
165,"M119T132",119.049888654062,119.049679268635,119.050068347986,131.825,131.441,134.01,3,3,46860,808541.876344827,1033459.80956098,1005865.90452273,966205.3632,4,50,TRUE,FALSE,"0","","0",""
166,"M119T162",119.049756336324,119.049715935472,119.050124985631,161.659,149.67,163.598,3,3,46860,409249.046916667,335035.056,2029815.61262222,926683.867033333,4,50,TRUE,TRUE,"0","","0",""
167,"M120T96",119.975408754953,119.975241214943,119.975686019687,95.973,93.723,97.197,3,3,6928,30195.3972564103,51711.6216122449,18661.3094814815,66313.7022876712,1,11,TRUE,FALSE,"0","","0",""
168,"M120T530",119.975331658263,119.975107459718,119.975489075943,530.227,529.981,531.547,3,3,1183,14169.2396666667,12890.1800689655,15850.4455128205,17083.7533125,2,20,TRUE,FALSE,"0","","0",""
169,"M120T186",120.038916741366,120.038568267329,120.039090665873,186.4695,185.017,187.881,4,4,6546,96635.5796206897,94654.931125,95167.4607272728,99109.836,1,44,TRUE,FALSE,"0","","0",""
170,"M120T441",120.037994515993,120.037859757309,120.038224062597,440.965,440.782,441.393,4,4,666,7767.82951724138,7515.21368000001,8397.609,8954.24937931034,0,0,FALSE,FALSE,"0","","0",""
171,"M120T58",120.044698833993,120.044509595581,120.045567715717,57.8705,52.579,60.215,4,4,7580,33424.5875625,27590.2674,28997.4792666667,29352.9021230769,3,8,TRUE,FALSE,"0","","0",""
172,"M120T133",120.052768833997,120.052584846841,120.052873801361,132.92,128.261,146.431,5,4,3965,59855.0394074074,92911.904975,94633.4453877551,45946.9307692308,3,12,FALSE,TRUE,"0","","0",""
173,"M120T164",120.05290908935,120.052838040867,120.052919022104,163.598,162.529,164.879,3,3,4734,43255.1394705882,94450.4635135135,99474.44672,105020.627428571,3,7,TRUE,TRUE,"0","","0",""
174,"M121T48",120.899623100907,120.899179373175,120.900303306782,48.186,43.95,49.505,3,3,2361,4911.904,3706.9725,3246.38,3743.73352173913,0,0,FALSE,FALSE,"0","","0",""
175,"M121T161",121.028940450028,121.028801292933,121.029060540721,161.02,154.193,164.658,4,4,14114,425342.103703704,551385.129878049,545117.245368421,588065.856691358,4,63,TRUE,FALSE,"1","score{0.9704}adduct{(M-H)-}name{Benzoic acid}labid{S0321}","0",""
176,"M121T62",121.028739658997,121.02870459991,121.028774718085,61.7295,61.105,62.354,2,2,10527,85094.9256666667,93637.7894117647,79737.7724,73375.7467857143,2,63,TRUE,TRUE,"1","score{0.9704}adduct{(M-H)-}name{Benzoic acid}labid{S0321}","0",""
177,"M122T220",121.998804524813,121.998624799106,121.998895490731,219.745,219.476,222.156,3,3,1709,5912.79312,19207.042,19101.0212470588,19179.7568275862,4,21,TRUE,FALSE,"0","","0",""
178,"M122T364",122.024018269261,122.023798819664,122.024354911297,364.3715,364.041,365.017,4,4,4451,21531.9121818182,15776.6655238095,17292.5377058823,15982.7861578947,4,7,TRUE,FALSE,"1","score{0.9982}adduct{(M-H)-}name{Nicotinate}labid{S0008}","1","score{0.9969}adduct{(M-H)-}name{Nicotinate}labid{S0008}"
179,"M122T63",122.024026501141,122.023703079743,122.024243377176,63.3145,60.139,64.325,4,4,7425,66221.6362352941,45920.4818571429,48181.6030344828,48338.5032777778,4,11,FALSE,FALSE,"0","","0",""
180,"M122T98",122.024062471927,122.023510579,122.02415165683,98.163,98.073,98.443,3,3,6616,56670.1381904762,32331.3467272727,26538.7125,27236.6404090909,4,13,FALSE,FALSE,"0","","0",""
181,"M122T295",122.023844213276,122.023777901495,122.023971491277,294.651,293.591,294.902,3,3,2618,8974.26606896551,36948.2083448276,37145.7376,37831.9272258064,3,10,FALSE,FALSE,"0","","0",""
182,"M122T1309",122.032844053253,122.032538836515,122.03421122749,1308.85,1296.51,1326.05,6,3,501,283.036666666704,1458.32285714284,365.455999999942,229.320000000023,0,0,FALSE,FALSE,"0","","0",""
183,"M122T182",122.060500361325,122.060401679945,122.060740314463,181.68,180.688,186.766,4,4,1883,29721.08975,27775.5664516129,21274.6276875,26654.52792,1,27,TRUE,FALSE,"0","","0",""
184,"M123T184",122.98468741032,122.984562114187,122.98473571752,184.178,183.927,185.318,3,3,3153,24729.4561333334,56454.6934285714,56235.6817575758,57529.8042666667,2,17,FALSE,FALSE,"0","","0",""
185,"M123T318",122.984584117747,122.984493944822,122.984892943285,317.72,317.339,318.18,3,3,4589,2310.35761111111,26152.8366666666,30187.3086470588,23855.3960526316,3,5,FALSE,FALSE,"0","","0",""
186,"M123T296",123.026981324239,123.026972554984,123.026990093494,296.3815,294.902,297.861,2,2,2166,27264.7982307692,2220.17453333334,2599.44474074074,6003.92722222223,0,0,FALSE,FALSE,"0","","0",""
187,"M123T364",123.026931532884,123.026795922468,123.027067143299,364.3715,364.357,364.386,2,2,496,1946.3031,2011.1502,1078.53361538461,1122.21822222222,0,0,FALSE,FALSE,"0","","0",""
188,"M123T58",123.031893515967,123.031514245928,123.032175317931,57.8705,52.579,60.215,4,4,3618,13271.6060714286,16064.125,12575.3406428571,10685.8099393939,2,2,FALSE,FALSE,"0","","0",""
189,"M124T269",123.948229881341,123.947922501701,123.948561216169,269.273,268.873,269.952,3,3,313,1294.81884615385,1915.22521428571,1576.81023076923,1728.65053846153,0,0,FALSE,FALSE,"0","","0",""
190,"M124T318",123.987894335682,123.9878091545,123.988648951967,317.72,317.339,318.18,3,3,238,772.299000000001,1183.6782,1428.11907142857,1125.84305555556,0,0,FALSE,FALSE,"0","","0",""
191,"M124T507",124.006520050746,124.006373965393,124.006802645572,506.759,500.631,509.089,5,4,2630,15758.1556666667,21766.6923703704,27033.8741379311,25217.8442181818,4,34,FALSE,FALSE,"1","score{0.9976}adduct{(M-H)-}name{Taurine}labid{S0009}","0",""
192,"M124T573",124.014722112715,124.01436476939,124.014889579493,573.2575,571.659,574.265,4,4,1176,5731.7323043478,4050.63500000002,5933.57800000001,5129.39373913044,4,8,FALSE,FALSE,"0","","0",""
193,"M124T59",124.039634385332,124.039313278364,124.03965002106,58.926,52.579,59.135,3,3,1059,4408.03723076923,6802.57005555556,7310.1637368421,9060.60071428571,0,0,FALSE,FALSE,"0","","0",""
194,"M124T390",124.051453486172,124.050217920021,124.051702585669,390.4605,390.066,395.079,4,4,1052,1282.05933333333,4107.95,3443.0865,3502.57327777778,2,14,TRUE,FALSE,"0","","0",""
195,"M125T116_1",124.645755967917,124.645696929884,124.646346554614,115.751,113.202,116.442,3,3,1307,22357.2513414634,22166.7558095238,22065.0107317073,21783.1063333333,1,30,TRUE,FALSE,"0","","0",""
196,"M125T66",124.955542556848,124.954881711834,124.956643042939,65.564,55.819,66.415,3,3,2174,2211.88846153846,4731.061125,1364.23111111111,1614.07090909091,0,0,FALSE,FALSE,"0","","0",""
197,"M125T317",124.981563260357,124.981430780005,124.981692928826,317.339,317.11,317.72,3,3,1709,4221.90363636364,9920.21259090908,9942.67536842106,9298.93726315791,2,5,FALSE,FALSE,"0","","0",""
198,"M125T248",124.990660177446,124.990346765831,124.99067104043,248.234,247.164,251.104,3,3,9519,55547.8586000001,3449.68636363636,4358.87377450981,3541.20676000001,2,5,FALSE,TRUE,"0","","0",""
199,"M125T52",124.990617416259,124.99052414662,124.990710685898,51.5305,51.416,51.645,2,2,1648,3437.0505,3937.08,4942.47,3959.28,0,0,FALSE,FALSE,"0","","0",""
200,"M125T72",125.023383369785,125.023281755736,125.023428857061,72.475,62.329,73.194,4,4,3596,11013.8025806452,10675.7807142857,10666.4178285714,11569.3044130435,2,3,TRUE,FALSE,"0","","0",""
201,"M125T700",125.023718988258,125.023601240576,125.023992479864,700.299,699.997,701.007,4,4,385,3616.80059782609,2352.01,2920.05000000001,2825.98617391304,1,1,FALSE,FALSE,"0","","0",""
202,"M125T116_2",125.035927004046,125.035814191377,125.03607508863,116.0965,113.202,118.685,4,4,344164,7289753.41807143,8006433.3665,7996508.40213954,8218857.70046512,4,47,TRUE,FALSE,"1","score{0.9993}adduct{(M-H)-}name{Thymine}labid{S0049}","1","score{0.9993}adduct{(M-H)-}name{Thymine}labid{S0049}"
203,"M125T646",125.042585312509,125.042341587552,125.042717093184,646.16,644.971,647.334,4,4,1069,5939.19516666666,6455.3667,8344.7886666667,8467.0782857143,2,3,FALSE,FALSE,"0","","0",""
204,"M125T239",125.046793334669,125.046651537858,125.046812814474,239.305,238.242,239.552,4,4,14920,112836.74316129,254665.970938775,163430.420648649,186951.131704546,4,58,FALSE,FALSE,"1","score{0.8802}adduct{(M-H)-}name{5-Amino-4-carbamoylimidazole (AICA)}labid{L0421}","1","score{0.8741}adduct{(M-H)-}name{5-Amino-4-carbamoylimidazole (AICA)}labid{L0421}"
205,"M125T544",125.071806432108,125.07171468607,125.07185424525,544.1,543.176,544.197,3,3,416,1182.24321428572,1664.62193333334,1540.76664705883,910.640769230771,0,0,FALSE,FALSE,"0","","0",""
206,"M125T1333",125.096543535789,125.095893221902,125.096821715199,1333.26,1323.52,1341.7,13,4,623,712.538461538431,2019.75937500002,949.195294117707,1727.10000000001,0,0,FALSE,FALSE,"0","","0",""
207,"M125T1303",125.096498659514,125.096161515566,125.096979524771,1303.29,1293.08,1311.1,11,4,566,1170.34863636363,918.486111111111,1145.42857142863,3617.51323076924,0,0,FALSE,FALSE,"0","","0",""
208,"M125T1316",125.096276162298,125.095836719755,125.097025318123,1316.495,1314.76,1321.16,6,3,513,1244,1625.69965517243,1186.56000000001,1396.54357142856,0,0,FALSE,FALSE,"0","","0",""
209,"M125T1251",125.096599013934,125.096031205554,125.096973735618,1250.99,1230.24,1266.53,18,3,454,1553.55562499999,1252.09884615387,1157.20499999999,1331.62615384619,0,0,FALSE,FALSE,"0","","0",""
210,"M125T1351",125.096578570657,125.096126186001,125.096984063609,1350.53,1345.1,1356.83,9,4,480,1860.71181818181,851.399999999965,2090.2983783784,878.381176470578,0,0,FALSE,FALSE,"0","","0",""
211,"M125T1280",125.096515114756,125.096355071705,125.096796811008,1280.36,1271.79,1288.54,11,4,474,1031.64599999997,1027.26,1287.1238461538,884.701249999961,0,0,FALSE,FALSE,"0","","0",""
212,"M125T1371",125.0965774672,125.096237019959,125.096870632625,1370.99,1362.09,1379.15,11,3,530,1168.77142857141,1348.55999999998,1511.1853846154,1137.69149999997,0,0,FALSE,FALSE,"0","","0",""
213,"M126T269",125.945274860958,125.944822200782,125.945779484065,268.873,268.183,268.882,3,3,348,2496.99436363637,1796.50333333333,1401.9742,2316.42124999999,0,0,FALSE,FALSE,"0","","0",""
214,"M126T507",126.00301037343,126.002357440326,126.003128265014,507.3505,500.065,509.409,4,4,257,1093.49999999999,1165.27211764706,939.823906250002,344.814000000001,0,0,FALSE,FALSE,"0","","0",""
215,"M126T290",126.012328283438,126.012224488561,126.012432078316,290.487,290.372,290.602,2,2,197,2049.49586206896,1124.41266666667,997.078285714285,2168.402,0,0,FALSE,FALSE,"0","","0",""
216,"M126T77",126.030152597228,126.029728391537,126.030648897652,77.384,77.334,77.563,3,3,16581,45100.4784,42203.7728095238,47724.387,42589.1764285714,3,3,TRUE,FALSE,"0","","0",""
217,"M126T116",126.037999961666,126.037902924018,126.038060474219,116.0965,115.362,117.616,4,4,16551,350043.923439024,379001.1852,378343.167307692,391046.514736842,4,9,TRUE,FALSE,"0","","0",""
218,"M126T239",126.049548534607,126.049379479259,126.049810170743,239.3765,238.835,239.552,4,4,893,5716.3116,8188.05149999999,8112.08914285714,9560.29104761905,0,0,FALSE,FALSE,"0","","0",""
219,"M126T696",126.055457382344,126.054648406086,126.055886574051,695.9425,694.598,696.951,4,4,283,1414.013,1111.33486792453,1454.0450625,1379.3836,0,0,FALSE,FALSE,"0","","0",""
220,"M127T45",126.50950512484,126.508973314977,126.509655306006,45.02,43.886,45.246,3,3,4592,6077.24,19794.5904166667,20319.1632,12227.0102307692,0,0,FALSE,FALSE,"0","","0",""
221,"M127T1367",126.903933586663,126.903418281699,126.904232973609,1366.9,1351.44,1377.87,14,2,454,466.611428571415,492.562500000025,244.799999999983,904.500000000015,0,0,FALSE,FALSE,"0","","0",""
222,"M127T1337",126.904102399957,126.903392443563,126.904368674745,1336.64,1325.43,1345.27,10,2,487,1202.11000000003,1243.20000000005,1262.16000000005,1576.44,0,0,FALSE,FALSE,"0","","0",""
223,"M127T1309",126.904149184248,126.903490222741,126.904669523421,1308.72,1295.56,1319.35,11,2,454,1174.57894736843,1197.07000000002,1575.54,982.43999999996,0,0,FALSE,FALSE,"0","","0",""
