name,mz,rt,X200STD_amide23_24DDA100.700_neg01,X200STD_amide23_24DDA100.700_neg02,X200STD_amide23_24DDA100.700_neg03,X200STD_amide23_24DDA100.700_neg04
M102T1338,102.063493335938,1337.72,1336.36344827585,1223.39777777774,1887.71578947372,1588.13999999996
M102T1373,102.063536835532,1372.63,1718.628,1268.10000000003,886.095000000025,1391.23111111115
M103T398,102.719274651317,398.279,899.887500000001,816.319714285717,857.166000000001,849.480750000003
M103T660,103.002837574381,660.109,274361.798510345,306733.777232705,309963.978195122,14213.4900000007
M103T766,103.002545826913,766.473,16648.6144,16014.5645833333,15462.6799545454,16299.2997391305
M103T157,103.002962674578,157.37,9418.57494117647,11156.0311621622,12171.3482,15349.3984247788
M103T1365,103.039188539662,1364.99,1108.1259259259,885.411428571424,1096.55999999998,1206.26370370367
M103T397,103.039744904124,396.825,262961.073454546,271052.383181818,268727.310090909,265851.05
M103T704,103.039202680164,703.9415,5420.87000000002,5887,6784.1933478261,6522.64269565218
M103T150,103.05445511023,150.4395,1111916.23254783,1117870.72592105,1138962.256,1098807.96648624
M103T133,103.054675730655,133.443,389876.734133333,522089.539276596,444518.74935,421307.980125
M104T677,104.034773102544,676.9885,79064.4590243901,93736.7518139535,103526.434177778,116113.997045454
M104T397,104.042394241813,397.132,10841.87475,10496.9755,10683.5734285714,10342.5979285714
M104T83,104.049528690083,82.548,2587.26,7208.16342105263,7756.97945454545,6060.51947368421
M104T145,104.057840897644,144.78,80943.4011428571,100905.31162963,95029.105362069,31833.0996363636
M105T438,105.018784886138,438.488,354043.65725,378989.867428572,399603.8688,395959.19208
M105T537,105.018760551776,537.019,190911.505909091,226780.255090909,235273.458,210863.76316129
M105T678,105.037961261929,677.548,3716.23846153846,4128.91484444445,4265.51646153845,3770.01857142856
M105T397,105.043615937002,397.132,1492.26666666667,1747.12855555556,1703.67172727273,1468.3625
M106T438,106.022022264111,437.6475,10780.8583333333,11976.9908421053,12155.0494545455,13328.7067894737
M106T536,106.022280271926,535.767,6938.29056410256,7101.344,4834.50434782608,7748.60443243243
M106T279,106.02707342025,279.137,3157.09982608696,2160.00064285715,1936.44384210526,1760.77554545455
M107T438,107.023660686925,437.8775,2657.13294444444,3072.92305263158,2906.19315789473,3220.45705
M107T262,107.035569510688,261.9055,16519.3787692308,16400.9417435897,15193.6024137931,15562.6739285714
M107T55,107.036799419875,54.688,1782.24861538462,1714.7455,1185.21592307692,3020.79341666667
M108T1316,108.020792284519,1315.57,673.664999999966,849.038636363642,1503.80684210529,713.789999999981
M108T1354,108.020687793661,1354.49,911.674500000027,931.404347826107,1144.2696296296,756.58947368418
M108T1281,108.020751103944,1281.255,1234.28571428574,1243.50347826086,2811.62469696967,1392.83999999998
M108T68,108.020732749361,67.58,63102.3487058823,43284.888,43213.2359259259,41516.5280769231
M108T1366,108.021126831535,1366.36,701.860499999977,804.599999999994,666.851111111109,609.910714285708
M108T58,108.044967175872,57.8705,183331.839764706,156233.03895,170800.7735,163544.057285714
M108T212,108.055845072777,211.9865,16212.1418918919,13741.266,12874.854,12688.046440678
M109T64,108.690324822034,64.275,2310.08181818182,823.849250000001,975.600000000002,1193.82545454546
M109T270,108.900389860975,270.153,0,2161.59726315789,1523.34857142857,1737.46983333333
M109T66,108.995636573737,66.052,4814.654,2926.9642,2500.003,820.178357142858
M109T67,109.029070789737,66.5245,652861.4016,378095.06,388966.50055,368759.6088
M109T98,109.028730197386,98.258,38910.8468571429,58928.5163571428,56852.7247241379,65673.0886451613
M109T58,109.047907743605,57.8705,8893.50733333333,7480.37,11146.1024444444,10018.1563333333
M110T385,109.990825819069,384.7205,1930.7632,2732.78,2610.465,2661.73033333334
M110T321,110.036014233879,321.3265,638412.846320001,283434.60425,285995.207333333,271874.89776
M110T172,110.035366099162,172.319,252270.725,191407.31544,195971.41536,189746.055333333
M110T67,110.031984066209,67.035,38345.9716666667,25281.0790280374,25019.5528,24505.6981764706
M111T272,110.898116331025,272.112,51.5830588235294,1376.5907368420999,1388.09411111111,1477.70931578947
M111T56,110.97537465453,55.756,877817.859862069,853777.022857143,757977.143931035,858691.220971428
M111T634,110.984601079872,633.6275,27164.0367692308,30299.4718571428,29064.7153125001,36058.5347692306
M111T797,111.008209621899,797.2115,7663.44577777779,7670.83070588236,9278.20941666668,10123.0232608695
M111T626,111.007996459993,626.3865,5476.8525,6181.2225,5148.06417857143,5747.02339130433
M111T70,111.008174631378,69.8395,42369.45,54489.1113157895,47412.8870769231,52902.1257142857
M111T577,111.008409574327,577.4545,1523.8129090909,1421.20750000001,824.676842105262,963.651499999997
M111T1367,111.019245644164,1366.735,1450.52142857141,823.499999999979,1650.38823529413,1508.89761904761
M111T390,111.019352776001,390.1505,61500.5444166667,80232.6523750001,76396.3296666667,76595.25848
M111T1296,111.019342685126,1295.585,1166.43800000001,1982.75185185191,1126.08000000002,96.2980000000108
M111T262,111.019321715478,261.674,57639.9703703704,36364.5991578947,32286.7481481481,22845.1995
M111T65,111.032875550042,65.345,1246.19733333333,58807.5701538462,1722.91521428571,1618.64935714286
M111T321,111.03825440557,321.3265,23741.0073076923,11955.21665,11991.1066956522,11527.8894347826
M111T173,111.038486076424,172.7435,9334.75375,8429.81922222222,9117.05520000001,10130.8057142857
M112T775,111.946352244367,775.3075,1852.992,1992.341,2454.90991304349,1677.65066666666
M112T56,111.946200402606,55.776,16641.9697,20557.5986,18593.357,22004.1153333333
M112T1378,111.94687202425,1377.605,429.754285714274,121.437500000004,117.911249999988,352.731428571421
M112T1243,111.946888079996,1243.19,298.886666666649,132.840000000013,157.958888888901,316.409999999984
M112T404,111.97030629545,404.3095,732.427875,1649.725,1458.21428571429,1487.805
M112T55,111.977773836085,54.915,10617.7406666667,12249.2556,9648.90000000001,9931.43857142857
M112T70,112.01160312725101,70.3595,5765.408,12319.0771612903,3664.18160869565,3235.67115789474
M112T390,112.022187647075,390.1505,2238.16121052632,3688.619,2894.00257142857,3432.2985
M112T427,112.039753237684,426.759,10177.106,9650.90704225352,10770.7419078947,6514.17965217391
M112T278,112.050988451309,277.547,89539.76108,59011.5737593985,53045.6732019231,52002.8677840909
M113T741,112.936432592896,740.82,7455.07831818179,10849.3639047619,11446.9755789474,14839.2725333333
M113T96,112.936414606333,96.117,6667.91999999999,35868.9511111111,36847.78475,84010.3407311828
M113T148,112.936510409173,147.5715,8377.76756250002,17102.1561724138,18680.2092,27769.5091162791
M113T56,112.970888204917,55.756,30490.6627777778,30746.5372727273,31855.9084375,31865.7004
M113T1365,113.023396632176,1365.45,919.536923076886,6260.24079999999,872.480000000004,804.646818181824
M113T876,113.02351870083,875.8515,4141.59685714286,4383.69441818182,5784.72681818182,5293.98187500002
M113T1372,113.023813493092,1371.55,780.985000000023,5003.12761904761,730.031818181785,622.35444444445
M113T433,113.034914781895,433.475,14140.077923077,15147.3368888889,14771.338907563,12246.7187142857
M113T1347,113.023764524148,1347.28,9624.20538461525,9887.42899999973,1786.59824561403,829.555833333319
M113T506,113.034746789761,505.848,7345.74479999999,9887.2242857143,16944.008,7015.45016666667
M113T753,113.035073464809,753.1845,8543.76883333333,1944.11657142857,2078.47343478261,9271.75679999999
M113T275,113.054092336341,275.3745,4161.33064285714,3013.95086956522,1624.22857142857,1936.750375
M114T753,114.018896336574,752.6445,14519.1485217392,16048.0817391305,16008.7723478261,16804.6215217392
M114T385,114.023879497494,384.558,1790.1288125,2690.95432258064,2224.56,1544.04946666666
M114T303,114.029743430732,302.924,2013.02189473684,1834.9428125,1737.78731578947,1409.894375
M114T432,114.038424528664,432.373,603.419999999997,731.880000000003,1167.09725,679.073357142857
M114T540,114.05539739113,539.931,8658.00263636366,10466.937,9249.69684848484,9188.64391999999
M115T722_1,114.644521059078,722.0905,2645.62891304348,1411.272375,2635.5508,2745.49210526316
M115T671,115.003169364849,671.2005,76791.817,109412.35568421,121898.242782608,120731.043590909
M115T722_2,115.003282608472,722.491,588740.675399999,657680.162206897,655835.439448276,734321.201586208
M115T367,115.002963768727,366.5075,8320.44013636363,8119.23885714286,7037.68835,7313.72100000001
M115T84,115.002974756301,84.1385,7027.89818181818,11629.2749189189,8878.49939130435,8413.45077272727
M115T819,115.003024363841,819.03,153826.23125,197331.904758621,25350.890875,172302.726298851
M115T634,115.014215922626,634.293,8447.52166666669,9774.3948888889,8652.14715789476,10003.939
M115T383,115.019954929248,383.411,7516.48168181818,8307.18852173914,8088.74465000001,8355.37858064516
M115T1376,115.039281390732,1375.53,1897.66222222221,2384.33608695646,2109.5999999999,2136.60000000008
M115T1358,115.039381438001,1357.715,3320.57142857143,838.240000000006,1986.77368421044,1859.77263157898
M115T114,115.075643021973,114.282,247500.187030303,192125.616,188008.27047619,188131.948666667
M115T457,115.086566837371,457.1135,3832.10999999999,3890.13833333331,3995.23333333333,3155.35999999999
M115T426,115.086903396737,426.0305,12709.5033846154,14177.3185384616,11740.7057142857,13412.1875
M116T96,115.919816508101,95.973,50031.3991111111,46901.5749142857,39818.3192142857,42181.1111428571
M116T50,115.919706284622,50.326,45697.7396363636,42759.6572857143,83592.8047272727,44374.4795454545
M116T671,116.006173466282,671.2005,3987.172875,4162.797,5199.54953846156,5196.91350000001
M116T722,116.006092994352,721.6905,26539.6208275862,27492.7950769231,29767.79624,31158.5176000001
M116T229,115.998377876597,228.804,8410.98936842105,6366.07448275862,3194.84957142857,16460.6502906977
M116T201,116.034859008372,200.957,11348.8995555556,4194.60878571429,4275.38222222222,3895.2506
M116T363,116.049932718012,363.297,6785.70137500001,5111.37341176471,4832.275,4806.76386666666
M116T683,116.070865392721,683.1045,7883.36812499999,8734.50135999997,10359.4606956522,8296.40624999998
M116T520,116.071067657089,520.428,360549.433636364,377379.146461539,376339.830999999,387848.469142858
M116T1335,116.079307310002,1334.62,2544.36000000002,3543.0265714286,1831.90100000006,1908.95272727274
M116T1370,116.079222103275,1369.84,1573.92631578949,2375.12785714283,1324.44000000002,1843.17368421056
M116T1355,116.079341646466,1354.735,2617.19076923072,1876.20333333332,1310.28153846147,1713.85444444444
M116T1307,116.079354982401,1306.83,925.272727272727,1136.09583333326,1246.32000000002,1114.34333333325
M116T1275,116.07927790375,1275.355,1552.09599999995,1948.65913043482,2274.23928571428,1991.75130434788
M117T691,116.655660426494,690.9245,1947.07499999999,905.004705882354,2153.30166666665,2565.09760000001
M117T48,116.90640585649,48.166,11660.604,10863.2714285714,10202.0014444444,11728.7277567568
M117T1247,116.928010231102,1247.33,102023.912000001,115445.519999997,203654.249210526,63192.4676923057
M117T1206,116.928336763717,1206.045,251931.315483875,121034.988000001,214394.918571434,153544.228800004
M117T1291,116.927818899242,1291.39,45679.6339999984,45811.9284210534,50878.1816666684,41402.7520000017
M117T80,116.961859987635,80.3005,1133.0376,5811.35651162791,5983.63302272727,2391.30341052632
M117T722,117.007014855051,722.2155,3407.55036842104,5467.85939999999,5952.82864000002,6354.83982608694
M117T690,117.019155765468,690.3895,739964.268444443,744325.202482761,740406.69624999794,814744.693777775
M117T153,117.033904467465,152.535,45363.6603448276,250622.72287619,252340.105361702,253309.256107595
M117T520,117.074006785477,519.9525,19922.5330909091,20430.40375,21069.7424,20842.20124
M118T1238,117.928111608806,1237.78,13978.8704999998,18798.4642857136,14348.5995238096,13360.2400000001
M118T1201,117.928052261472,1201.26,13321.0881818179,13056.1745454543,13220.8175000002,11999.3145454543
M118T691,118.022167536267,690.614,29729.5298181817,30272.84625,29037.3394999999,31860.6344615384
M118T716,118.050117259258,716.3855,3483.425,4473.16472727274,5189.24700000001,5146.57597674418
M118T643,118.050273434232,643.242,5523.87282051282,5767.31811764705,5072.19815384617,6577.7842972973
M118T520,118.075279381403,520.228,1711.37987096774,1855.855,837.828949999998,2326.13286956522
M119T188,118.66604331371,187.881,7317.4175862069,5904.10840909091,8044.0304,7553.55588888889
M119T49,118.902538430608,49.216,10590.6844444444,11300.1972222222,9180.7586091954,20901.5281481482
M119T1244,118.917540668415,1243.59,13103.0434042553,11624.1056756756,7018.19210526337,6203.83588235289
M119T1282,118.917486430835,1282.24,9803.24437500027,5502.84400000013,8518.31999999987,16526.8446666664
M119T1305,118.917492455831,1304.74,10575.157894737,9351.8486666664,7699.39826086967,8826.60444444425
M119T1325,118.917467312591,1325.305,15830.4149999998,6745.77916666655,10620.36,6420.07952380946
M119T1345,118.917567958122,1345.095,3990.28058823548,7334.37379310346,7826.9399999999,10110.6923076923
M119T1364,118.917498811944,1364.5,5911.59724137928,4661.81999999997,7411.73275862069,4363.14777777777
M119T1206,118.917547300514,1205.82,2179.89000000007,7970.53709677426,9774.25129032241,6923.37839999981
M119T1180,118.917552279767,1180.38,6188.06024390253,7184.99047619044,10040.7030232557,2993.30533333329
M119T187,119.036900212797,187.099,1994926.63444828,1765407.79466667,1767125.63127273,1739664.7185
M119T441,119.034319138075,440.965,147981.78992,149871.514461538,181025.323368421,156208.259923077
M119T477,119.034017999191,476.621,66849.6933414634,87295.3333170731,97046.6058378377,99318.0597
M119T132,119.049888654062,131.825,808541.876344827,1033459.80956098,1005865.90452273,966205.3632
M119T162,119.049756336324,161.659,409249.046916667,335035.056,2029815.61262222,926683.867033333
M120T96,119.975408754953,95.973,30195.3972564103,51711.6216122449,18661.3094814815,66313.7022876712
M120T530,119.975331658263,530.227,14169.2396666667,12890.1800689655,15850.4455128205,17083.7533125
M120T186,120.038916741366,186.4695,96635.5796206897,94654.931125,95167.4607272728,99109.836
M120T441,120.037994515993,440.965,7767.82951724138,7515.21368000001,8397.609,8954.24937931034
M120T58,120.044698833993,57.8705,33424.5875625,27590.2674,28997.4792666667,29352.9021230769
M120T133,120.052768833997,132.92,59855.0394074074,92911.904975,94633.4453877551,45946.9307692308
M120T164,120.05290908935,163.598,43255.1394705882,94450.4635135135,99474.44672,105020.627428571
M121T48,120.899623100907,48.186,4911.904,3706.9725,3246.38,3743.73352173913
M121T161,121.028940450028,161.02,425342.103703704,551385.129878049,545117.245368421,588065.856691358
M121T62,121.028739658997,61.7295,85094.9256666667,93637.7894117647,79737.7724,73375.7467857143
M122T220,121.998804524813,219.745,5912.79312,19207.042,19101.0212470588,19179.7568275862
M122T364,122.024018269261,364.3715,21531.9121818182,15776.6655238095,17292.5377058823,15982.7861578947
M122T63,122.024026501141,63.3145,66221.6362352941,45920.4818571429,48181.6030344828,48338.5032777778
M122T98,122.024062471927,98.163,56670.1381904762,32331.3467272727,26538.7125,27236.640409090902
M122T295,122.023844213276,294.651,8974.26606896551,36948.2083448276,37145.7376,37831.9272258064
M122T1309,122.032844053253,1308.85,283.036666666704,1458.32285714284,365.455999999942,229.320000000023
M122T182,122.060500361325,181.68,29721.08975,27775.5664516129,21274.6276875,26654.52792
M123T184,122.98468741032,184.178,24729.4561333334,56454.6934285714,56235.6817575758,57529.8042666667
M123T318,122.984584117747,317.72,2310.35761111111,26152.8366666666,30187.3086470588,23855.3960526316
M123T296,123.026981324239,296.3815,27264.7982307692,2220.17453333334,2599.44474074074,6003.92722222223
M123T364,123.026931532884,364.3715,1946.3031,2011.1502,1078.53361538461,1122.21822222222
M123T58,123.031893515967,57.8705,13271.6060714286,16064.125,12575.3406428571,10685.8099393939
M124T269,123.948229881341,269.273,1294.81884615385,1915.22521428571,1576.81023076923,1728.65053846153
M124T318,123.987894335682,317.72,772.299000000001,1183.6782,1428.11907142857,1125.84305555556
M124T507,124.006520050746,506.759,15758.1556666667,21766.6923703704,27033.8741379311,25217.8442181818
M124T573,124.014722112715,573.2575,5731.7323043478,4050.6350000000202,5933.57800000001,5129.39373913044
M124T59,124.039634385332,58.926,4408.03723076923,6802.57005555556,7310.1637368421,9060.60071428571
M124T390,124.051453486172,390.4605,1282.05933333333,4107.95,3443.0865,3502.57327777778
M125T116_1,124.645755967917,115.751,22357.2513414634,22166.7558095238,22065.0107317073,21783.1063333333
M125T66,124.955542556848,65.564,2211.88846153846,4731.061125,1364.23111111111,1614.07090909091
M125T317,124.981563260357,317.339,4221.90363636364,9920.21259090908,9942.67536842106,9298.93726315791
M125T248,124.990660177446,248.234,55547.8586000001,3449.68636363636,4358.87377450981,3541.20676000001
M125T52,124.990617416259,51.5305,3437.0505,3937.08,4942.47,3959.28
M125T72,125.023383369785,72.475,11013.8025806452,10675.7807142857,10666.4178285714,11569.3044130435
M125T700,125.023718988258,700.299,3616.80059782609,2352.01,2920.05000000001,2825.98617391304
M125T116_2,125.035927004046,116.0965,7289753.41807143,8006433.3665,7996508.40213954,8218857.70046512
M125T646,125.042585312509,646.16,5939.19516666666,6455.3667,8344.7886666667,8467.0782857143
M125T239,125.046793334669,239.305,112836.74316129,254665.970938775,163430.420648649,186951.131704546
M125T544,125.071806432108,544.1,1182.24321428572,1664.62193333334,1540.76664705883,910.640769230771
M125T1333,125.096543535789,1333.26,712.538461538431,2019.75937500002,949.195294117707,1727.10000000001
M125T1303,125.096498659514,1303.29,1170.34863636363,918.486111111111,1145.42857142863,3617.51323076924
M125T1316,125.096276162298,1316.495,1244,1625.69965517243,1186.56000000001,1396.54357142856
M125T1251,125.096599013934,1250.99,1553.55562499999,1252.09884615387,1157.20499999999,1331.62615384619
M125T1351,125.096578570657,1350.53,1860.71181818181,851.399999999965,2090.2983783784,878.381176470578
M125T1280,125.096515114756,1280.36,1031.64599999997,1027.26,1287.1238461538,884.701249999961
M125T1371,125.0965774672,1370.99,1168.77142857141,1348.55999999998,1511.1853846154,1137.69149999997
M126T269,125.945274860958,268.873,2496.99436363637,1796.50333333333,1401.9742,2316.42124999999
M126T507,126.00301037343,507.3505,1093.49999999999,1165.27211764706,939.823906250002,344.814000000001
M126T290,126.012328283438,290.487,2049.49586206896,1124.41266666667,997.078285714285,2168.402
M126T77,126.030152597228,77.384,45100.4784,42203.7728095238,47724.387,42589.1764285714
M126T116,126.037999961666,116.0965,350043.923439024,379001.1852,378343.167307692,391046.514736842
M126T239,126.049548534607,239.3765,5716.3116,8188.05149999999,8112.08914285714,9560.29104761905
M126T696,126.055457382344,695.9425,1414.013,1111.33486792453,1454.0450625,1379.3836
M127T45,126.50950512484,45.02,6077.24,19794.5904166667,20319.1632,12227.0102307692
M127T1367,126.903933586663,1366.9,466.611428571415,492.562500000025,244.799999999983,904.500000000015
M127T1337,126.904102399957,1336.64,1202.11000000003,1243.20000000005,1262.16000000005,1576.44
M127T1309,126.904149184248,1308.72,1174.57894736843,1197.07000000002,1575.54,982.43999999996
M127T1283,126.903938283384,1283.23,1147.25,993.256875000034,1422.35826086959,1017.28000000001
M127T95,126.903895053705,94.848,38934.5313846154,39911.61525,39246.80432,49396.5487692308
M127T44,126.904842885612,43.906,10171775.8327586,11860649.5057273,12086948.8981818,11324470.5302069
M127T61,126.93499622805,61.085,15923.4626197183,15942.4276,15375.6410666667,15695.5088333333
M127T172,126.975301220531,172.379,1297.15676470588,1726.55763157895,1994.33077777778,4216.99017647059
M127T1280,126.994911285654,1279.7,523.227500000013,115.84999999997,543.59166666669,907.676249999985
M127T610,127.000594527067,609.8195,7396.48173913046,8255.72883333331,9106.91266666665,10034.2416086957
M127T70,127.014314961692,70.285,31514.3171851852,28094.6304,25361.9540869565,23265.105
M127T219,127.014596615651,219.476,4224.35856,10432.492,18402.9924597701,9579.70432
M127T503,127.025604955164,502.7915,6079.73141176469,4606.04613333334,5680.7459047619,4322.6137
M127T1315,127.039330527164,1315.005,619.817647058807,1632.22222222222,129.849999999966,1121.40000000003
M127T1352,127.03929055245,1352.145,927.647499999975,1204.861875,1609.1526190476,1254.66676470586
M127T116,127.0396472199,116.442,19283.7682631579,46936.2594,44814.4847619048,26149.8087
M127T79,127.050727720794,78.5635,69454.2789473684,60464.5553571429,61565.7115714286,60238.1841724138
M127T544,127.050294921813,543.9505,3406.18030434782,2722.6054074074,3540.45934615385,2803.27308219178
M127T670,127.05052458635,670.111,8216.3060869565,9728.37864150943,9425.32384444446,10442.8292307692
M127T369,127.051091701516,368.706,2144.77876923077,1564.34,1460.9997,1422.60857142857
M127T1351,127.075779873352,1350.94,776.048000000005,1029.10210526318,1071.84809523808,2072.30526315787
M127T1375,127.075695494508,1374.54,1405.5232142857,1189.08086956518,823.679411764755,1627.55999999996
M127T1326,127.075876112198,1326.06,1097.09090909091,993.03222222222,706.607142857143,989.271578947384
M127T1251,127.075921493248,1251.03,962.640000000041,1040.22727272728,1041.65954545457,893.601428571433
M127T1270,127.075881482665,1270.41,756.845294117631,867.840000000026,778.243125000022,801.162352941158
M127T1301,127.076108758126,1301.455,1780.25555555554,1459.25999999999,1400.60833333328,1836.49540540536
M127T1285,127.075923755828,1284.89,2212.85565217395,3642.84057971011,1171.79999999994,2451.43617021277
M128T535,127.672408635572,535.301,523.960400000002,1110.41142857143,1150.11,920.013230769231
M128T64,127.947071463089,63.775,7002.17925,4338.3343125,4007.99257142857,2860.76293333333
M128T609,127.996580340187,609.4425,1334.25,1579.80694444444,1876.708,2139.16104347826
M128T71,128.017103676832,71.4495,1518.462,1508.562,1418.065,1395.03
M128T696,128.034507466489,695.8045,28372.2033636364,32126.8249999999,37723.942090909,33500.1195454545
M128T808,128.034867635097,807.9505,2968.8757631579,3277.08636363637,3705.30000000001,3428.67563636363
M128T516,128.034499904179,516.148,19832.6755555555,18502.78464,18361.3686071428,18598.7854615384
M128T322,128.03457020301,322.46,23998.61625,48335.9905000001,46756.4413333333,48370.28624
M128T612,128.03482645445,611.9725,8437.93841463415,9539.02733333333,9197.64310344828,9056.76842307692
M128T676,128.034584365144,676.0305,5905.64941666666,6077.26992307691,6618.48600000002,7228.11257142861
M128T150,128.045509614982,149.7345,22573.8552,19962.8809285714,22916.3594285714,15033.8029629629
M128T58,128.049926834437,57.922,13422.3086666667,10576.1265,9729.5140625,11871.2904375
M128T206,128.045662772838,206.1285,24681.8661153846,24255.133122807,24667.7555342466,24379.2862985075
M128T78,128.054423596825,77.5855,3672.25833333333,3766.8645,4612.29125,3147.23166666667
M128T534,128.071046310469,533.9595,216634.918904762,245189.7525,208457.370434782,254327.715571429
M128T317,128.107489486208,316.6895,5624.23893333333,2827.758,3083.43438095238,2428.63281818182
M129T97_1,128.61752170644,96.983,1686.60766666667,3179.37505263158,2970.17763157895,3405.87066666667
M129T61,128.932016607902,61.085,18329.2240697674,12326.44,10053.3379090909,13726.5318666667
M129T161,129.0184860153,161.3745,234334.789326733,59617.3629999999,81148.695516129,50934.4683157895
M129T632,129.018599722476,631.508,5740.31147619045,6711.5577142857,9014.79553246753,7728.16213636363
M129T703,129.018788227244,703.274,87327.6343333337,110186.437833333,116602.871608696,120420.556666667
M129T797,129.018731118981,797.2115,34289.1675,38540.166,39564.9901818181,45903.1899090909
M129T257,129.018786828029,257.0125,135030.8308125,72904.0875555555,151801.783414286,78225.2242758622
M129T97_2,129.018916618858,97.028,565884.449130435,866056.362086957,788484.515782609,832512.663913043
M129T366,129.018799390752,365.977,7332.58089473685,6045.795,6153.41999999999,6127.55742857144
M129T696,129.038119272418,695.7795,1486.72125000001,1852.92525,2913.24511111111,1784.27205
M129T322,129.037729788753,322.46,7525.5879047619,2807.3872173913,2074.42505263158,2941.00855
M129T516,129.037799345172,515.948,903.00571428571,1491.38181818182,697.971692307694,1399.07233333333
M129T1372,129.055194681088,1372.13,2220.89636363635,2071.05681818172,1715.03437499992,12518.9999999992
M129T1303,129.055262620237,1302.56,1000.24636363637,2212.75826086961,1657.41210526319,12907.0799999995
M129T1353,129.055112548024,1352.51,3890.9581818181,2718.72000000004,2203.38681818182,21172.3515384609
M129T1339,129.054929230689,1339.065,2672.85851851856,936.706666666599,1662.30000000009,8095.66666666608
M129T1278,129.055281085463,1278.14,4120.33854166667,1538.06117647057,2000.70000000005,33078.9600000008
M129T1327,129.055182190087,1326.78,3103.36454545455,7541.46,2421.89999999992,38860.2043750003
M129T1246,129.055155651426,1246.3,4171.89444444443,2119.16517241382,27991.8956097558,28332.7600000002
M129T67,129.055174050038,67.01,50094.3244090909,38013.707047619,30892.412952381,30423.3469090909
M129T534,129.074624176001,533.9595,14532.7221,15393.924,15146.558,18120.2804210526
M129T15,129.091497704664,14.745,67231.5549272596,2103.47099999999,372354.78912,73913.5538076923
M129T76,129.091428857198,76.304,120466.4523125,70739.5657,82262.3629473684,66345.5426666667
M129T110,129.091295711238,110.187,76413.1238181818,65429.9622173913,66966.6494545455,65683.4697391304
M130T421,129.645144372283,420.5435,4044.2551111111,4408.55044444444,5205.00800000001,4930.71428571429
M130T704,130.02206883082,703.5035,5631.4855882353,5239.59203488372,6727.92211764709,7419.086125
M130T520,130.024938967624,520.2,1086.66282352941,781.61914285714,854.77288888889,777.411441860464
M130T98,130.022159375719,97.7025,29952.7793913044,45815.8285454546,39050.7554285714,45828.7909565218
M130T797,130.022107624232,796.871,2227.36417391304,2603.49862499999,2400.86892857143,2473.99347058824
M130T439,130.050673167345,439.05,392526.129294117,414903.573562499,414113.688000001,395095.090588235
M130T420,130.05110629759,419.814,1486094.87565,1508343.9501,1575135.6247,1442436.99445
M130T646,130.050342556745,645.7755,9713.83939024391,9141.41967857144,11817.7785,12662.6269714286
M130T622,130.050319309683,622.1415,4733.70274999999,3661.104,4722.87405,3912.26971428572
M130T610,130.062339241079,609.8195,1733.25272727273,1910.50181818181,1587.26428571428,2027.65000000002
M130T58,130.065750102322,57.922,12373.68,12958.2639285714,12960.1554166667,13438.3775
M130T450,130.087126912933,450.1815,693680.529931035,761117.910967741,776520.39716129,776256.701866666
M130T1338,130.094694798,1338.015,2224.64193548391,1717.15555555559,1056.92384615392,636.870000000033
M130T1370,130.094745902672,1370.13,2357.22666666665,456.889999999973,352.407500000009,1217.69999999995
M130T1300,130.094812019458,1300,285.226666666639,247.000000000071,1807.70952380954,1583.46000000001
M130T1258,130.094644860364,1257.84,877.811538461582,5016.27552631582,1784.83807692302,833.007499999954
M131T50,130.943455317303,50.306,2366.21,2043.41555555556,1207.91666666667,1984.45
M131T268,130.956594365582,268.183,28558.0363478261,7002.40627272727,8230.65386956523,9034.67458333333
M131T336,131.008956634574,335.9685,3563.73576,2457.73421052631,2584.75066666666,2615.38863157895
M131T437,131.014269162758,436.6045,1017.00085714286,1594.18538461538,1442.32615384616,1564.25642857143
M131T703,131.02297253976,703.207,763.801999999999,6800.7225,1083.9312,1145.85719999999
M131T97,131.022943025563,97.073,4791.85016666667,7000.141,7945.695,7117.76229411765
M131T364,131.037105885312,363.8415,2496.95272727273,2174.63232,1161.94205405405,2427.33733333333
M131T283,131.034143580484,283.143,18643.31456,20492.2523076923,19396.024,23152.9651282051
M131T557,131.045406082012,556.8925,9722.14715789474,8795.14110526317,8549.50605263157,9750.59685000001
M131T628,131.045683942412,627.9285,4197.99468421053,4448.13424999999,4664.61771428572,5252.69099999997
M131T682,131.045490391739,681.803,17687.64672,11387.2913823529,22799.38682,28245.1283636364
M131T705_1,131.045808444441,704.8785,10915.2615,12174.4295172414,14078.6174666667,14149.1504444445
M131T439,131.053723102133,439.4825,22502.0920588235,22732.15,24316.4075,23160.6017777778
M131T420,131.053809558331,419.814,73897.10825,73039.39825,80613.5876470588,71092.7844705881
M131T1301,131.070808434049,1301.47,100.624999999974,730.888888888889,673.052352941163,952.380000000036
M131T1363,131.070672843986,1362.7,3543.06350649352,1336.97967741934,1097.63157894736,919.887142857134
M131T1324,131.07062030487,1324.24,1404.32914285717,1114.69307692304,1046.70692307693,818.640000000002
M131T191,131.071304050555,191.038,1380946.2049697,1479772.72282609,1238909.53120968,1436608.988875
M131T705_2,131.081771804186,705.108,8700.62890243902,11198.7763809524,11216.7209333333,11098.8032903226
M131T450,131.09028686891,449.9515,45633.4138181818,53531.8019999999,53811.649125,50577.1708484848
M132T753,131.618084898009,752.6445,2797.64561904763,3951.70666666667,4595.18986956522,4243.84848275862
